title,type,description,release_year,runtime,genres,imdb_score,tmdb_popularity,service
Call Me Kat,SHOW,A 39-year-old woman decides to use the money her parents had been saving for her wedding to open a cat-themed cafe.,2021,21,['comedy'],5.0,14.838,Hulu
Man in the Arena: Tom Brady,SHOW,"Tom Brady shares a personal account of his 10 Super Bowl appearances, deconstructing the milestones of his career by exploring each victory and defeat.",2021,51,['documentation'],,6.55,Hulu
WeWork: or The Making and Breaking of a $47 Billion Unicorn,MOVIE,"Explore the rise and fall of one of the biggest corporate flameouts and venture capitalist bubbles in recent years – the story of WeWork, and its hippie-messianic leader Adam Neumann.",2021,104,['documentation'],6.6,5.427,Hulu
The Cleaning Lady,SHOW,"A whip-smart doctor comes to the U.S. for a medical treatment to save her ailing son. But when the system fails and pushes her into hiding, she refuses to be beaten down and marginalized. Instead, she becomes a cleaning lady for the mob and starts playing the game by her own rules.",2022,43,"['drama', 'crime', 'thriller']",7.0,11.899,Hulu
How I Met Your Father,SHOW,"In the near future, Sophie tells her son the story of how she met his father: a story that catapults us back to the year 2021 where Sophie and her close-knit group of friends are in the midst of figuring out who they are, what they want out of life, and how to fall in love in the age of dating apps and limitless options.",2022,26,"['comedy', 'drama']",5.3,159.59,Hulu
Barb and Star Go to Vista Del Mar,MOVIE,Lifelong friends Barb and Star embark on the adventure of a lifetime when they decide to leave their small Midwestern town for the first time - ever.,2021,107,['comedy'],6.3,31.792,Hulu
Bad Luck Banging or Loony Porn,MOVIE,"Emi, a school teacher, finds her career and reputation under threat after a personal sex tape is leaked on the Internet. Forced to meet the parents demanding her dismissal, Emi refuses to surrender to their pressure.",2021,106,"['drama', 'comedy']",6.6,27.554,Hulu
The Wonder Years,SHOW,"A coming of age story set in the late 1960s that takes a nostalgic look at a black middle-class family in Montgomery, Alabama through the point-of-view of imaginative 12 year-old Dean. With the wisdom of his adult years, Dean’s hopeful and humorous recollections show how his family found their “wonder years” in a turbulent time. Inspired by the classic series of the same name.",2021,21,"['drama', 'comedy', 'family']",5.9,16.527,Hulu
Single Drunk Female,SHOW,"Follows Samantha Fink who, after a spectacularly embarrassing public breakdown, is forced to move back home with her overbearing mother to sober up and avoid jail time.",2022,21,"['comedy', 'drama']",6.6,24.965,Hulu
Chaos Walking,MOVIE,"Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality, where all inner thoughts are seen and heard by everyone.",2021,109,"['scifi', 'action', 'fantasy']",5.7,91.067,Hulu
Cruel Summer,SHOW,"Taking place over three summers - 1993, 1994, 1995 - in a small Texas town, a beautiful popular teen, Kate, is abducted and, seemingly unrelated, a girl, Jeanette, goes from being a sweet, awkward outlier to the most popular girl in town and, by ’95, the most despised person in America.",2021,42,"['drama', 'thriller']",7.4,23.3,Hulu
Pivoting,SHOW,"In a small, middle-class town in Long Island, NY, three women – and close-knit childhood friends – cope with the death of the fourth member of their group. When faced with the reality that life is short, these women pivot, and alter their current paths, by way of a series of impulsive, ill-advised and self-indulgent decisions. These pivots will strengthen their bond and prove it’s never too late to screw up your life in the pursuit of happiness.",2022,21,['comedy'],6.6,5.879,Hulu
La Brea,SHOW,"A massive sinkhole mysteriously opens up in Los Angeles, separating part of a family in an unexplainable primeval world, alongside a desperate group of strangers.",2021,43,"['drama', 'scifi', 'fantasy', 'thriller', 'action']",5.6,190.038,Hulu
Last Survivors,MOVIE,"The pic is set in the aftermath of an apocalyptic event that forces people into extreme isolation. A father and son, who have been living off grid for 20 years, encounter an outsider who threatens to destroy the utopia they’ve built.",2022,98,"['drama', 'thriller', 'scifi']",4.6,14.048,Hulu
Love Me,SHOW,"The Mathiesons, Clara (30s), Glen (60s) and Aaron (20s), find themselves at an emotional crossroads following an unexpected event that changes their lives forever.",2021,43,['drama'],,10.126,Hulu
Home Economics,SHOW,Three grown-up siblings find themselves living at vastly different levels of financial security from one another.,2021,21,['comedy'],6.6,10.959,Hulu
Censor,MOVIE,"Film censor Enid takes pride in her meticulous work, guarding unsuspecting audiences from the deleterious effects of watching the gore-filled movies she pores over. Her sense of duty to protect is amplified by guilt over her inability to recall details of the long-ago disappearance of her sister. When Enid is assigned to review a disturbing film from the archive that echoes her hazy childhood memories, she begins to unravel how this eerie work might be tied to her past.",2021,84,['horror'],6.0,15.556,Hulu
The Beta Test,MOVIE,"An engaged Hollywood agent receives a mysterious letter for an anonymous sexual encounter and becomes ensnared in a sinister world of lying, infidelity, and digital data.",2021,93,"['thriller', 'horror', 'comedy']",6.1,15.674,Hulu
I'm Your Man,MOVIE,"Alma is a scientist at Berlin's famous Pergamon Museum. In order to obtain research funds for her studies, she accepts an offer to participate in an extraordinary experiment. For three weeks, she must live with a humanoid robot with artificial intelligence designed to allow it to morph into that of her ideal life partner. Enter Tom, a machine in human form, created to make her happy.",2021,108,"['romance', 'scifi', 'comedy', 'drama']",7.1,11.376,Hulu
The Boss Baby: Family Business,MOVIE,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,2021,107,"['comedy', 'animation', 'family', 'fantasy']",5.9,436.58,Hulu
Y: The Last Man,SHOW,Traverse a post-apocalyptic world in which a cataclysmic event decimates every mammal with a Y chromosome but for one cisgender man and his pet monkey. Follow the survivors in this new world as they struggle with their efforts to restore what was lost and the opportunity to build something better.,2021,51,"['scifi', 'action', 'drama', 'fantasy']",6.0,60.032,Hulu
In the Earth,MOVIE,"As a deadly virus ravages the world, Dr. Martin Lowery embarks on a mission to reach test site ATU327A, a research hub deep in the Arboreal Forest. The arduous journey, guided by park scout Alma, is set back by a nighttime attack that leaves the two bruised and shoeless. When they run into Zach, a man living off the grid, they gratefully accept his help. Zach’s intentions aren’t exactly what they seem, however, and a path out of the forest and into safety quickly fades as the line between myth and science blurs.",2021,107,"['thriller', 'horror', 'scifi']",5.2,9.997,Hulu
The Great North,SHOW,The adventures of a single dad and his weird Alaskan family.,2021,21,"['animation', 'comedy', 'thriller']",6.5,48.931,Hulu
Kurt Vonnegut: Unstuck in Time,MOVIE,"Recounting the extraordinary life of author Kurt Vonnegut, and the 25-year friendship with the filmmaker who set out to document it.",2021,127,['documentation'],7.9,5.453,Hulu
Boss Level,MOVIE,"A former special forces agent is trapped in a time loop and relives his death over and over again. To escape the terrible situation, he must track down those responsible and stop them.",2021,94,"['scifi', 'thriller', 'action']",6.8,32.463,Hulu
The Chase,SHOW,"Contestants competing against a professional quizzer, known as the Chaser, whose aim is to prevent the contestants from winning a cash prize.",2021,42,"['reality', 'family']",6.3,6.555,Hulu
One Shot,MOVIE,"An elite squad of Navy SEALs, on a covert mission to transport a prisoner off a CIA black site island prison, are trapped when insurgents attack while trying to rescue the same prisoner.",2021,97,"['action', 'thriller']",5.6,265.495,Hulu
The Feast,MOVIE,"A wealthy family hosts a sumptuous dinner, only for a mysterious young server to chillingly unravel their lives with terrifying consequences they could never see coming.",2021,93,"['thriller', 'horror', 'drama']",5.4,3.131,Hulu
American Sicario,MOVIE,"The story of the rise and fall of the first American-born drug lord in Mexico, this tale of power, money, greed and betrayal amongst rival members of the drug cartels finds American gangster Erik Vasquez scheming to become the top dog in the Mexican underworld, only to find himself making enemies out of both the powerful cartels and his own allies.",2021,101,"['crime', 'drama', 'thriller', 'action']",6.3,8.744,Hulu
Who Do You Believe?,SHOW,The audience steps into the shoes of two contrasting narratives. In each episode they will hear the recounts directly from the victims and criminals with never-before-revealed details. The viewer plays a detective role to discover truth.,2022,42,['crime'],,14.76,Hulu
Bergman Island,MOVIE,"An English-German filmmaking couple retreat to Fårö for the summer to each write screenplays for their upcoming films in an act of pilgrimage to the place that inspired Ingmar Bergman. As the summer and their screenplays advance, the lines between reality and fiction start to blur against the backdrop of the Island's wild landscape.",2021,113,['drama'],6.7,7.614,Hulu
Domino Masters,SHOW,Teams of domino enthusiasts compete against each other in ambitious domino building challenges to be crowned the country's most talented amateur domino topplers.,2022,43,[],6.7,14.255,Hulu
Fantasy Island,SHOW,"This contemporary version of the classic drama series delves into the “what if” questions that keep us awake at night. Each episode tells emotional, provocative stories about people who walk in with a desire, but end up reborn to themselves through the magical realism of Fantasy Island.",2021,46,"['scifi', 'drama', 'fantasy']",6.0,12.102,Hulu
Together,MOVIE,A husband and wife are forced to re-evaluate themselves and their relationship through the reality of the COVID-19 lockdown.,2021,92,"['drama', 'comedy', 'romance']",6.3,6.511,Hulu
Mushoku Tensei: Jobless Reincarnation,SHOW,"34-year-old virgin loser is kicked out of his home by his family and realized that his life is completely over. As he regrets wasting his life, a truck runs him over and he died. When he wakes up... He’s in a world of sword and sorcery! Reborn as a baby named Rudeus, he decides that this time, he’ll live a life he won’t regret!",2021,23,"['scifi', 'action']",,74.223,Hulu
Multiverse,MOVIE,Four brilliant university students are forced to confront themselves in terrifying ways when their Quantum Physics experiment leads to an entangled parallel existence that leaves them questioning who they are and what is real.,2021,93,"['scifi', 'drama']",4.1,13.931,Hulu
Agnes,MOVIE,"Rumors of demonic possession at a religious convent prompts a church investigation into the strange goings-on among its nuns. A disaffected priest and his neophyte are confronted with temptation, bloodshed and a crisis of faith.",2021,93,"['horror', 'drama']",4.0,6.985,Hulu
Swan Song,MOVIE,"An aging hairdresser escapes his nursing home to embark on an odyssey across his small town to style a dead woman's hair for her funeral, rediscovering his sparkle along the way.",2021,105,['drama'],7.0,16.019,Hulu
Marvel's Hit-Monkey,SHOW,"A Japanese snow macaque's clan meets a stranded hitman, Bryce, and nurses him back to health. But when Bryce bites the dust, it's up to the titular simian (guided by Bryce's ghost) to follow in his assassin footsteps and seek vengeance.",2021,24,"['action', 'scifi', 'animation', 'comedy', 'fantasy']",7.8,48.965,Hulu
Small Engine Repair,MOVIE,The seemingly casual reunion of three old friends at an out-of-the-way repair shop masks a hidden agenda fuelled by the arrival of a privileged young yuppie.,2021,102,"['drama', 'thriller', 'comedy']",6.5,9.72,Hulu
Some Kind of Heaven,MOVIE,"Behind the gates of a palm-tree-lined fantasyland, three residents and one interloper at America’s largest retirement community strive to find happiness.",2021,83,['documentation'],7.2,5.51,Hulu
American Auto,SHOW,"In the headquarters of a major American automotive company in Detroit, a floundering group of executives at Payne Motors must adapt to the changing times or be sent to the junkyard.",2021,21,['comedy'],5.9,2.649,Hulu
The Jesus Music,MOVIE,A political documentary that tells the stories of over 25 artists who give depictions of the controversy surrounding Christian Rock in the 70's.,2021,109,"['documentation', 'music']",7.0,3.451,Hulu
American Horror Stories,SHOW,"An anthology series of stand alone episodes delving into horror myths, legends and lore.",2021,45,['scifi'],,83.415,Hulu
Ride the Eagle,MOVIE,"When Leif’s estranged mother, Honey dies she leaves him a ‘conditional inheritance’. He has to complete her elaborate to-do list before he gets her cabin in Yosemite. Leif steps into Honey’s wild world as the mother he never really knew tries to make amends from beyond the grave.",2021,89,"['drama', 'comedy']",6.4,4.139,Hulu
American Song Contest,SHOW,"The American Song Contest is the U.S. adaptation of the Eurovision Song Contest which will see all fifty U.S. states, five territories, and Washington, D.C. compete for the title of Best Original Song.",2022,76,"['reality', 'music']",4.1,12.569,Hulu
Four Good Days,MOVIE,A mother helps her daughter work through four crucial days of recovery from substance abuse.,2021,100,['drama'],6.4,28.469,Hulu
Horimiya,SHOW,"A secret life is the one thing they have in common. At school, Hori is a prim and perfect social butterfly, but the truth is she's a brash homebody. Meanwhile, under a gloomy facade, Miyamura hides a gentle heart, along with piercings and tattoos. In a chance meeting, they both reveal a side they've never shown. Could this blossom into something new?",2021,23,['animation'],,74.281,Hulu
Gaia,MOVIE,A park ranger takes shelter with two survivalists after an attack by mysterious creatures in a primordial forest.,2021,97,"['horror', 'fantasy', 'drama']",5.5,15.021,Hulu
Spirit Untamed,MOVIE,Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.,2021,88,"['western', 'comedy', 'family', 'animation']",5.5,122.378,Hulu
Dark Side of the '90s,SHOW,Spinoff of Vice's Dark Side of the Ring that looks at '90s pop culture,2021,42,"['documentation', 'history']",7.3,1.518,Hulu
We Need to Do Something,MOVIE,"Seeking shelter from a storm, a family finds themselves trapped in a bathroom for days with no sign of rescue and untold evils lurking just beyond the walls.",2021,97,"['thriller', 'horror']",4.5,5.721,Hulu
Settlers,MOVIE,"Remmy and her parents, refugees from Earth, have found peace on the Martian outskirts until strangers appear in the hills beyond their farm. Told as a triptych, the film follows Remmy as she struggles to survive in an uneasy landscape.",2021,103,"['scifi', 'thriller', 'drama']",4.7,8.807,Hulu
Together Together,MOVIE,"When young loner Anna is hired as the surrogate for Matt, a single man in his 40s, the two strangers come to realize this unexpected relationship will quickly challenge their perceptions of connection, boundaries and the particulars of love.",2021,90,"['comedy', 'drama']",6.4,33.81,Hulu
The Last Rite,MOVIE,"Based on True Events: Suffering from sleep paralysis, a medical student falls prey to a demonic force that wants to rip her apart from within. Torn between sanity and the unknown, she's left with no alternative but to contact a local priest for help.",2021,107,"['horror', 'thriller']",3.5,33.88,Hulu
Jeopardy! National College Championship,SHOW,"Hosted by Mayim Bialik, the competition features 15 colleges and universities from across the country battling head-to-head for two weeks of intense competition. Each of the winning students gets a grand prize of $100,000.",2022,42,[],,2.587,Hulu
Die in a Gunfight,MOVIE,"In New York City, a young guy falls for the daughter of his father's nemesis.",2021,92,"['action', 'comedy', 'crime', 'drama', 'romance']",4.4,24.213,Hulu
Dragons: The Nine Realms,SHOW,"Set 1,300 years after the events of How to Train Your Dragon, dragons are now just a legend to the modern world. When a geological anomaly opens an immense, miles-deep fissure in the Earth’s surface, scientists from all over the world gather at a new research facility to study the mysterious phenomenon. Soon a group of misfit kids, brought to the site by their parents, uncover the truth about dragons and where they’ve been hiding -- a secret they must keep to themselves to protect what they’ve discovered.",2021,24,"['action', 'family', 'fantasy', 'animation', 'comedy', 'drama']",5.3,51.765,Hulu
Vacation Friends,MOVIE,"When a straight-laced couple that has fun with a rowdy couple on vacation in Mexico return to the States, they discover that the crazy couple they met in Mexico followed them back home and decide to play tricks on them.",2021,103,"['comedy', 'family']",6.3,129.859,Hulu
Night Raiders,MOVIE,"The year is 2043. A military occupation controls disenfranchised cities in post-war North America. Children are property of the State. A desperate Cree woman joins an underground band of vigilantes to infiltrate a State children’s academy and get her daughter back. Night Raiders is a female-driven dystopian drama about resilience, courage and love.",2021,97,"['scifi', 'action', 'thriller']",5.2,7.27,Hulu
Mother/Android,MOVIE,"Georgia and her boyfriend Sam go on a treacherous journey to escape their country, which is caught in an unexpected war with artificial intelligence. Days away from the arrival of their first child, the couple must face No Man’s Land—a stronghold of the android uprising—in hopes of reaching safety before giving birth.",2021,111,"['thriller', 'drama', 'scifi']",4.8,224.851,Hulu
Marvel's M.O.D.O.K.,SHOW,"The megalomaniacal supervillain M.O.D.O.K. has long pursued his dream of one day conquering the world. But after years of setbacks and failures fighting the Earth’s mightiest heroes, M.O.D.O.K. has run his evil organization A.I.M. into the ground. Ousted as A.I.M.’s leader, while also dealing with his crumbling marriage and family life, the Mental Organism Designed Only for Killing is set to confront his greatest challenge yet: a midlife crisis!",2021,24,"['comedy', 'animation', 'action', 'fantasy', 'scifi', 'crime', 'thriller']",6.3,29.336,Hulu
Plan B,MOVIE,"After a regrettable first sexual encounter, a straight-laced high school student and her slacker best friend have 24 hours to hunt down a Plan B pill in America's heartland.",2021,107,['comedy'],6.7,5.691,Hulu
The Croods: Family Tree,SHOW,This all ages animated series continues the ever-evolving story of the Croods and the Bettermans as they learn to live together on an idyllic farm in prehistory. We follow the families on a journey from sparring rivals to unlikely friends as they encounter hilarious misadventures and slowly overcome their differences to turn a treehouse divided into a treehome united.,2021,24,"['family', 'animation', 'comedy', 'fantasy', 'action']",6.8,54.725,Hulu
Monster Family 2,MOVIE,"To free Baba Yaga and Renfield from the clutches of Monster Hunter Mila Starr, the Wishbone Family once more transforms into a Vampire, Frankenstein's Monster, a Mummy and a Werewolf. Aided and abetted by their three pet bats, our Monster Family zooms around the world again to save their friends, make new monstrous acquaintances and finally come to the realization that ‘Nobody’s Perfect’ – even those with flaws can find happiness.",2021,103,"['animation', 'fantasy', 'scifi', 'action', 'family', 'horror', 'comedy']",4.7,113.887,Hulu
The Curse of Von Dutch: A Brand to Die For,SHOW,"The rise and fall of Von Dutch, the 2000s fashion brand known for its trucker hats worn by the likes of Britney Spears, Paris Hilton and Justin Timberlake.",2021,56,['documentation'],,0.698,Hulu
The Nowhere Inn,MOVIE,"When St. Vincent sets out to make a documentary about her music, the goal is to both reveal and revel in the unadorned truth behind her on-stage persona. But when she hires a close friend to direct, notions of reality, identity, and authenticity grow increasingly distorted and bizarre.",2021,92,"['horror', 'thriller', 'comedy', 'drama', 'music']",5.7,5.568,Hulu
Next Level Chef,SHOW,"The next evolution in cooking competitions, as Gordon Ramsay has designed a one-of-a-kind culinary gauntlet, set on an iconic stage over three stories high, each floor contains a stunningly different kitchen. From the glistening top floor to the challenging bottom of the basement, the ingredients match the environment, because Ramsay believes the true test of great chefs is not only what they can do in the best of circumstances, but what kind of magic they can create in the worst!",2022,47,['reality'],6.5,15.488,Hulu
City of Angels | City of Death,SHOW,"Documents the chilling 1970s-80s era of rampant serial killers in Los Angeles with first-hand accounts from the detectives who tracked down the Freeway Killer, Hillside Strangler and Sunset Strip Killer, bringing justice for the victims and survivors",2021,44,"['documentation', 'crime']",8.0,3.559,Hulu
Promised Land,SHOW,"An epic, generation-spanning drama about two Latinx families vying for wealth and power in California’s Sonoma Valley.",2022,44,['drama'],6.5,9.822,Hulu
False Positive,MOVIE,"After months of trying and failing to get pregnant, Lucy and Adrian finally find their dream fertility doctor in the illustrious Dr. Hindle. But after becoming pregnant with a healthy baby girl, Lucy begins to notice something sinister through Hindle's gleaming charm, and she sets out to uncover the unsettling truth about him.",2021,93,"['thriller', 'horror']",4.7,9.726,Hulu
"All Light, Everywhere",MOVIE,"The film explores the past, present, and future relationships between technology, vision, and power. From arcane theories of sight to the emergence of virtual reality and police body camera programs, the film takes a kaleidoscopic investigation into how the reality of what we see is constructed through the tools that we use to see.",2021,109,['documentation'],7.0,4.487,Hulu
Sonny Boy,SHOW,"On August 16, midway through a seemingly endless summer vacation, middle school third-year student Nagara, the mysterious transfer student Nozomi, and classmates such as Mizuho and Asakaze, are suddenly transported from their tranquil daily lives to a school adrift in an alternate dimension. They must survive with the super powers that have awakened within them.",2021,24,"['scifi', 'animation', 'drama']",7.6,14.976,Hulu
"Quo Vadis, Aida?",MOVIE,"Bosnia, July 1995. Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp. As an insider to the negotiations Aida has access to crucial information that she needs to interpret. What is at the horizon for her family and people - rescue or death? Which move should she take?",2021,101,"['drama', 'history', 'war']",8.0,10.709,Hulu
The Premise,SHOW,"This anthology series about timeless moral questions in unprecedented times, takes provocative concepts and brings them into the open, delivering three-dimensional, character-driven stories with humor and heart.",2021,31,"['drama', 'comedy']",6.4,11.075,Hulu
Trigger Point,MOVIE,Nicolas Shaw is a retired U.S. special operative who becomes part of an elite 'invisible' team that quietly takes out the worst villains around the world.,2021,82,"['thriller', 'action']",4.9,71.482,Hulu
Grand Crew,SHOW,A group of friends unpack the ups and downs of life and love at a wine bar.,2021,21,['comedy'],6.5,5.246,Hulu
The First Wave,MOVIE,"When Covid-19 hit New York City in 2020, filmmaker Matthew Heineman gained unique access to one of New York’s hardest-hit hospital systems. The resulting film focuses on the doctors, nurses, and patients on the frontlines during the “first wave” from March to June 2020. Their distinct storylines each serve as a microcosm to understand how the city persevered through the worst pandemic in a century",2021,94,"['history', 'documentation', 'drama']",7.0,6.463,Hulu
The United States vs. Billie Holiday,MOVIE,"Billie Holiday spent much of her career being adored by fans. In the 1940s, the government targeted Holiday in a growing effort to racialize the war on drugs, ultimately aiming to stop her from singing her controversial ballad, ""Strange Fruit.""",2021,131,"['drama', 'music']",6.2,12.954,Hulu
The World to Come,MOVIE,"In 1856, two women forge a close connection despite their isolation on the American frontier.",2021,105,"['drama', 'western', 'romance']",6.3,40.855,Hulu
"McCartney 3,2,1",SHOW,"2021 Six Episode Series on Hulu: Producer Rick Rubin interviews Paul McCartney on his work with the Beatles, Wings, and as a solo artist, including stories about his personal relationships that inspired his songwriting.",2021,29,"['documentation', 'music']",8.7,5.676,Hulu
Mayday,MOVIE,"Ana is transported to a dreamlike and dangerous land where she joins an army of girls engaged in a never-ending war. Even though she finds strength in this exhilarating world, she realizes that she's not the killer they want her to be, and times running out for her to get home.",2021,100,"['fantasy', 'drama']",4.1,7.244,Hulu
9/11: One Day in America,SHOW,"In official collaboration with the 9/11 Memorial & Museum, this documentary series take viewers through harrowing moments of the historic morning of September 11, 2001.",2021,49,['documentation'],9.3,2.758,Hulu
American Siege,MOVIE,An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage.,2022,90,"['thriller', 'action']",3.4,356.843,Hulu
Fear of Rain,MOVIE,"A teenage girl living with schizophrenia begins to suspect her neighbor has kidnapped a child. Her parents try desperately to help her live a normal life, without exposing their own tragic secrets, and the only person who believes her is Caleb – a boy she isn’t even sure exists.",2021,109,"['thriller', 'drama', 'horror']",5.9,55.43,Hulu
A Glitch in the Matrix,MOVIE,"Are we in fact living in a simulation? This is the question postulated, wrestled with, and ultimately argued for through archival footage, compelling interviews with real people shrouded in digital avatars, and a collection of cases from some of our most iconoclastic figures in contemporary culture.",2021,108,['documentation'],5.3,6.233,Hulu
Gunda,MOVIE,"Experiential cinema in its purest form, GUNDA chronicles the unfiltered lives of a mother pig, a flock of chickens, and a herd of cows with masterful intimacy. Using stark, transcendent black and white cinematography and the farm's ambient soundtrack, Master director Victor Kossakowsky invites the audience to slow down and experience life as his subjects do, taking in their world with a magical patience and an other worldly perspective. GUNDA asks us to meditate on the mystery of animal consciousness, and reckon with the role humanity plays in it. Executive produced by Joaquin Phoenix.",2021,93,['documentation'],7.2,4.165,Hulu
Falling for Figaro,MOVIE,"Millie is a brilliant young fund manager who decides to leave her unfulfilling job and long-term boyfriend behind to chase her lifelong dream of becoming an opera singer…in the Scottish Highlands! She begins intense vocal training lessons with renowned but fearsome singing teacher and former opera diva Meghan Geoffrey-Bishop. It is there she meets Max, another of Meghan’s students who is also training for the upcoming “Singer of Renown” contest. What begins as a brutal competition between Millie and Max slowly turns into something more…",2021,105,"['romance', 'comedy', 'music']",6.4,5.604,Hulu
Silk Road,MOVIE,"Philosophical twenty-something Ross Ulbricht creates Silk Road, a dark net website that sells drugs, while DEA agent Rick Bowden goes undercover to bring him down.",2021,112,"['crime', 'drama', 'thriller']",5.9,25.487,Hulu
The Case Study of Vanitas,SHOW,"In 19th-century Paris, young vampire Noé finds the Book of Vanitas in human hands. Calling himself Vanitas, this doctor wields its power and tempts Noé with a plan to “cure” all vampires. Allying with him may be dangerous, but does he have a choice?",2021,23,"['action', 'animation', 'fantasy', 'horror', 'scifi']",7.6,56.87,Hulu
Superstar,SHOW,The mavericks who shaped American culture.,2021,41,['documentation'],7.3,0.689,Hulu
Every Breath You Take,MOVIE,"A psychiatrist, whose client commits suicide, finds his family life disrupted after introducing her surviving brother to his wife and daughter.",2021,105,"['thriller', 'drama']",5.3,16.036,Hulu
Hell Hath No Fury,MOVIE,"Branded a traitor by her countrymen, French national Marie DuJardin is rescued by American soldiers on one condition: to survive, she must lead them to a cache of gold hunted by the Nazis, the French resistance, and the Americans alike.",2021,94,"['action', 'war']",5.3,9.714,Hulu
India Sweets and Spices,MOVIE,A college freshman confronts her parents’ values in order to understand her own evolving identity.,2021,101,"['drama', 'romance', 'comedy']",5.9,2.662,Hulu
Rules of the Game,SHOW,"When new HR Director Maya begins her job at Fly, she tries to shake up the old fashioned lads culture and begins investigating historic cases of misconduct.",2022,57,['thriller'],6.1,3.734,Hulu
The Virtuoso,MOVIE,A lonesome stranger with nerves of steel must track down and kill a rogue hitman to satisfy an outstanding debt. But the only information he's been given is a time and location where to find his quarry. No name. No description. Nothing.,2021,105,"['thriller', 'crime', 'action']",4.9,108.75,Hulu
Yakuza Princess,MOVIE,"In Brazil, Akemi finds out that she's the heiress to the Yakuza empire. Just after that, her destiny enters a spiral of violence and mystery, where a gaijin (foreigner) who's been protecting her all this time, Shirô, may have been actually sent to kill her.",2021,112,"['thriller', 'action', 'crime']",4.7,41.978,Hulu
How a Realist Hero Rebuilt the Kingdom,SHOW,"Suddenly summoned to a fantasy world and betrothed to the princess, Kazuya Souma is crowned the new king. Unlike the royalty before him, he won’t be using swords and magic to rule; will administrative reform really get this kingdom back on track?",2021,23,"['scifi', 'action', 'romance', 'animation', 'comedy', 'fantasy']",7.1,37.993,Hulu
Out of Death,MOVIE,"As Shannon - a woman who wants to put her father's ashes away in the woods - witnesses a corrupt cop dealing drugs with a junkie, she has to try and run away after she gets rampaged by two discreditable cops after they see her taking secret photographs of their crime maneuver. They then do a cat-and-mouse game around the woods as Shannon teams up with a retired sheriff along the way for more reinforcement. It's just a diversion of survival and egalitarianism.",2021,95,"['thriller', 'action', 'crime']",3.2,19.246,Hulu
Sasquatch,SHOW,Investigative journalist David Holthouse attempts to solve a bizarre twenty-five year old triple homicide that was said to be the work of a mythical creature.,2021,45,"['crime', 'history', 'documentation']",6.3,3.836,Hulu
Kenan,SHOW,A recently widowed dad tries to raise his kids with his brother and persistent former father-in-law.,2021,21,['comedy'],5.7,5.637,Hulu
The Night,MOVIE,"An Iranian couple living in the US become trapped inside a hotel when insidious events force them to face the secrets that have come between them, in a night that never ends.",2021,105,"['horror', 'thriller']",5.5,6.287,Hulu
Ordinary Joe,SHOW,"Centers on Joe Kimbreau as he makes a pivotal, life-changing decision at his college graduation and follows him on three parallel timelines: as a police officer, as a music star, and as a nurse.",2021,43,"['drama', 'music', 'romance', 'crime']",6.8,6.095,Hulu
Wild Crime,SHOW,"Eighty-five million acres make up the National Park System, and only 33 special agents nationwide are responsible for investigating crimes that occur on this public land. This documentary series follows the uniquely qualified team that leads the investigations as they seek to bring law and order to some of America’s most rugged and remote landscapes, tackling a new case each season.",2021,40,"['documentation', 'crime']",7.5,3.36,Hulu
OLIVIA RODRIGO: driving home 2 u (a SOUR film),MOVIE,"Grammy® winner singer-songwriter Olivia Rodrigo takes a familiar road trip from Salt Lake City, where she began writing her debut album “SOUR,” to Los Angeles. Along the way, Rodrigo recounts the memories of writing and creating her record-breaking debut album and shares her feelings as a young woman navigating a specific time in her life. Through new live arrangements of her songs, intimate interviews and never-before-seen footage from the making of the album, audiences will follow Olivia along on a cinematic journey exploring the story of “SOUR.”",2022,76,"['music', 'documentation']",7.4,9.515,Hulu
Judge Steve Harvey,SHOW,"Steve Harvey welcomes a variety of conflicts and characters to his courtroom, from small claims to big disputes.",2022,44,"['comedy', 'reality']",5.0,3.712,Hulu
MLK/FBI,MOVIE,"Based on newly declassified files, the film explores the US government’s surveillance and harassment of Martin Luther King, Jr.",2021,104,"['documentation', 'history']",7.0,5.096,Hulu
Fireheart,MOVIE,"Sixteen-year-old Georgia Nolan dreams of being the world's first-ever female firefighter. When a mysterious arsonist starts burning down Broadway, New York's firemen begin vanishing. Georgia's father, Shawn, is called out of retirement by the Mayor of New York to lead the investigation into the disappearances. Desperate to help her father and save her city, Georgia di... Read all",2022,92,"['family', 'animation', 'comedy']",6.2,24.759,Hulu
The Resort,MOVIE,"Four friends head to Hawaii to investigate reports of a haunting at an abandoned resort in hopes of finding the infamous Half-Faced Girl. When they arrive, they soon learn you should be careful what you wish for.",2021,75,['horror'],3.1,8.738,Hulu
